cache_regime,stage,full4_mean_ms,stream3_mean_ms,relative_saving
warm_reuse,latency_ms,65.27553953333333,48.995912615,0.24939858076577126
warm_reuse,acquisition_ms,0.6799008608333333,0.5310466825,0.21893512261609338
warm_reuse,h2d_ms,0.08392511666666666,0.07209606666666667,0.14094767418653165
warm_reuse,inference_fusion_ms,64.49571278083333,48.3728305875,0.24998378183866965
fresh_mapping,latency_ms,68.50971748833334,51.86343317666667,0.2429769808129978
fresh_mapping,acquisition_ms,1.3578564966666666,1.1947604633333333,0.12011286445490343
fresh_mapping,h2d_ms,0.1436255775,0.1322842075,0.07896483479761796
fresh_mapping,inference_fusion_ms,67.00422936083334,50.53016115083333,0.2458660948293775
